algorithm,timestamp,keys_in_memory
SESSION,1067.0000000000152,495
SESSION,1067.6000000000154,493
SESSION,1068.0000000000155,497
SESSION,1068.6000000000156,486
THRESHOLD,1074.600000000017,97
THRESHOLD,1075.000000000017,94
THRESHOLD,1075.4000000000171,98
THRESHOLD,1075.8000000000172,97
THRESHOLD,1076.2000000000173,95
THRESHOLD,1076.6000000000174,95
SESSION,1069.0000000000157,488
SESSION,1069.6000000000158,504
SESSION,1070.000000000016,510
SESSION,1070.600000000016,560
SESSION,1071.0000000000161,589
SESSION,1071.6000000000163,581
THRESHOLD,1077.0000000000175,97
THRESHOLD,1077.4000000000176,96
THRESHOLD,1077.8000000000177,98
THRESHOLD,1078.2000000000178,98
THRESHOLD,1078.6000000000179,92
THRESHOLD,1079.000000000018,98
THRESHOLD,1079.400000000018,95
THRESHOLD,1079.8000000000181,95
THRESHOLD,1080.2000000000182,92
THRESHOLD,1080.6000000000183,94
THRESHOLD,1081.0000000000184,97
THRESHOLD,1081.4000000000185,96
THRESHOLD,1081.8000000000186,93
SESSION,1072.0000000000164,572
SESSION,1072.6000000000165,527
SESSION,1073.0000000000166,501
SESSION,1073.6000000000167,494
SESSION,1074.0000000000168,496
THRESHOLD,1082.2000000000187,98
THRESHOLD,1082.6000000000188,97
THRESHOLD,1083.0000000000189,97
THRESHOLD,1083.400000000019,97
THRESHOLD,1083.800000000019,95
THRESHOLD,1084.2000000000191,93
THRESHOLD,1084.6000000000192,93
SESSION,1074.600000000017,499
SESSION,1075.000000000017,498
SESSION,1075.6000000000172,509
SESSION,1076.0000000000173,509
SESSION,1076.6000000000174,513
SESSION,1077.0000000000175,506
SESSION,1077.6000000000176,518
SESSION,1078.0000000000177,515
SESSION,1078.6000000000179,517
SESSION,1079.000000000018,517
SESSION,1079.600000000018,508
SESSION,1080.0000000000182,507
THRESHOLD,1085.0000000000193,98
THRESHOLD,1085.4000000000194,97
THRESHOLD,1085.8000000000195,93
THRESHOLD,1086.2000000000196,97
THRESHOLD,1086.6000000000197,93
THRESHOLD,1087.0000000000198,94
THRESHOLD,1087.4000000000199,93
THRESHOLD,1087.80000000002,93
THRESHOLD,1088.20000000002,95
THRESHOLD,1088.6000000000201,96
THRESHOLD,1089.0000000000202,97
THRESHOLD,1089.4000000000203,97
THRESHOLD,1089.8000000000204,93
SESSION,1080.6000000000183,564
SESSION,1081.0000000000184,586
SESSION,1081.6000000000186,584
SESSION,1082.0000000000186,564
SESSION,1082.6000000000188,533
THRESHOLD,1090.2000000000205,96
THRESHOLD,1090.6000000000206,96
THRESHOLD,1091.0000000000207,93
SESSION,1083.0000000000189,521
SESSION,1083.600000000019,506
SESSION,1084.000000000019,502
THRESHOLD,1091.4000000000208,96
THRESHOLD,1091.8000000000209,93
THRESHOLD,1092.200000000021,94
THRESHOLD,1092.600000000021,97
THRESHOLD,1093.0000000000211,93
THRESHOLD,1093.4000000000212,95
THRESHOLD,1093.8000000000213,93
SESSION,1084.6000000000192,492
SESSION,1085.0000000000193,492
SESSION,1085.6000000000195,499
SESSION,1086.0000000000196,513
SESSION,1086.6000000000197,505
SESSION,1087.0000000000198,497
THRESHOLD,1094.2000000000214,95
THRESHOLD,1094.6000000000215,98
THRESHOLD,1095.0000000000216,95
THRESHOLD,1095.4000000000217,93
THRESHOLD,1095.8000000000218,96
THRESHOLD,1096.2000000000219,96
THRESHOLD,1096.600000000022,97
THRESHOLD,1097.000000000022,93
THRESHOLD,1097.4000000000221,97
THRESHOLD,1097.8000000000222,97
THRESHOLD,1098.2000000000223,93
THRESHOLD,1098.6000000000224,92
THRESHOLD,1099.0000000000225,93
THRESHOLD,1099.4000000000226,94
SESSION,1087.60000000002,507
SESSION,1088.00000000002,495
SESSION,1088.6000000000201,483
SESSION,1089.0000000000202,492
SESSION,1089.6000000000204,489
SESSION,1090.0000000000205,508
SESSION,1090.6000000000206,571
SESSION,1091.0000000000207,595
SESSION,1091.6000000000208,603
SESSION,1092.000000000021,578
SESSION,1092.600000000021,533
SESSION,1093.0000000000211,508
THRESHOLD,1099.8000000000227,93
THRESHOLD,1100.2000000000228,95
THRESHOLD,1100.6000000000229,93
THRESHOLD,1101.000000000023,97
THRESHOLD,1101.400000000023,95
THRESHOLD,1101.8000000000231,94
THRESHOLD,1102.2000000000232,97
THRESHOLD,1102.6000000000233,95
THRESHOLD,1103.0000000000234,94
THRESHOLD,1103.4000000000235,95
THRESHOLD,1103.8000000000236,99
THRESHOLD,1104.2000000000237,96
THRESHOLD,1104.6000000000238,96
SESSION,1093.6000000000213,498
SESSION,1094.0000000000214,489
SESSION,1094.6000000000215,493
SESSION,1095.0000000000216,503
SESSION,1095.6000000000217,498
THRESHOLD,1105.0000000000239,92
THRESHOLD,1105.400000000024,96
THRESHOLD,1105.800000000024,96
THRESHOLD,1106.2000000000241,93
SESSION,1096.0000000000218,501
SESSION,1096.600000000022,500
SESSION,1097.000000000022,495
THRESHOLD,1106.6000000000242,96
THRESHOLD,1107.0000000000243,92
THRESHOLD,1107.4000000000244,96
THRESHOLD,1107.8000000000245,90
THRESHOLD,1108.2000000000246,98
SESSION,1097.6000000000222,493
SESSION,1098.0000000000223,499
SESSION,1098.6000000000224,514
SESSION,1099.0000000000225,505
THRESHOLD,1108.6000000000247,96
THRESHOLD,1109.0000000000248,94
THRESHOLD,1109.4000000000249,96
THRESHOLD,1109.800000000025,94
THRESHOLD,1110.200000000025,93
THRESHOLD,1110.6000000000251,95
SESSION,1099.6000000000226,508
SESSION,1100.0000000000227,508
SESSION,1100.6000000000229,559
SESSION,1101.000000000023,582
THRESHOLD,1111.0000000000252,95
THRESHOLD,1111.4000000000253,98
THRESHOLD,1111.8000000000254,97
THRESHOLD,1112.2000000000255,97
THRESHOLD,1112.6000000000256,98
THRESHOLD,1113.0000000000257,92
THRESHOLD,1113.4000000000258,97
SESSION,1101.600000000023,589
SESSION,1102.0000000000232,579
SESSION,1102.6000000000233,530
SESSION,1103.0000000000234,506
THRESHOLD,1113.8000000000259,98
THRESHOLD,1114.200000000026,95
THRESHOLD,1114.600000000026,98
THRESHOLD,1115.0000000000261,96
THRESHOLD,1115.4000000000262,96
THRESHOLD,1115.8000000000263,97
THRESHOLD,1116.2000000000264,92
SESSION,1103.6000000000236,505
SESSION,1104.0000000000236,499
SESSION,1104.6000000000238,498
SESSION,1105.0000000000239,494
SESSION,1105.600000000024,492
SESSION,1106.000000000024,500
THRESHOLD,1116.6000000000265,97
THRESHOLD,1117.0000000000266,96
THRESHOLD,1117.4000000000267,95
THRESHOLD,1117.8000000000268,94
THRESHOLD,1118.2000000000269,92
THRESHOLD,1118.600000000027,95
THRESHOLD,1119.000000000027,96
THRESHOLD,1119.4000000000271,96
SESSION,1106.6000000000242,488
SESSION,1107.0000000000243,503
SESSION,1107.6000000000245,502
SESSION,1108.0000000000246,500
SESSION,1108.6000000000247,498
SESSION,1109.0000000000248,499
THRESHOLD,1119.8000000000272,95
THRESHOLD,1120.2000000000273,96
THRESHOLD,1120.6000000000274,96
THRESHOLD,1121.0000000000275,96
THRESHOLD,1121.4000000000276,94
THRESHOLD,1121.8000000000277,95
THRESHOLD,1122.2000000000278,97
THRESHOLD,1122.6000000000279,95
THRESHOLD,1123.000000000028,96
THRESHOLD,1123.400000000028,95
THRESHOLD,1123.8000000000281,96
THRESHOLD,1124.2000000000282,93
THRESHOLD,1124.6000000000283,92
THRESHOLD,1125.0000000000284,92
THRESHOLD,1125.4000000000285,97
SESSION,1109.600000000025,510
SESSION,1110.000000000025,493
SESSION,1110.6000000000251,557
SESSION,1111.0000000000252,578
SESSION,1111.6000000000254,589
SESSION,1112.0000000000255,574
THRESHOLD,1125.8000000000286,95
THRESHOLD,1126.2000000000287,95
THRESHOLD,1126.6000000000288,90
THRESHOLD,1127.0000000000289,91
THRESHOLD,1127.400000000029,92
THRESHOLD,1127.800000000029,95
SESSION,1112.6000000000256,533
SESSION,1113.0000000000257,508
SESSION,1113.6000000000258,500
SESSION,1114.000000000026,517
SESSION,1114.600000000026,505
SESSION,1115.0000000000261,502
THRESHOLD,1128.2000000000291,97
THRESHOLD,1128.6000000000292,94
THRESHOLD,1129.0000000000293,97
THRESHOLD,1129.4000000000294,91
SESSION,1115.6000000000263,504
SESSION,1116.0000000000264,513
SESSION,1116.6000000000265,501
SESSION,1117.0000000000266,506
SESSION,1117.6000000000267,499
THRESHOLD,1129.8000000000295,95
THRESHOLD,1130.2000000000296,94
THRESHOLD,1130.6000000000297,96
SESSION,1118.0000000000268,507
SESSION,1118.600000000027,504
THRESHOLD,1131.0000000000298,92
THRESHOLD,1131.4000000000299,93
SESSION,1119.000000000027,495
SESSION,1119.6000000000272,502
SESSION,1120.0000000000273,498
SESSION,1120.6000000000274,561
THRESHOLD,1131.80000000003,97
THRESHOLD,1132.20000000003,94
THRESHOLD,1132.6000000000301,94
THRESHOLD,1133.0000000000302,95
THRESHOLD,1133.4000000000303,95
SESSION,1121.0000000000275,580
SESSION,1121.6000000000276,583
SESSION,1122.0000000000277,570
SESSION,1122.6000000000279,522
SESSION,1123.000000000028,492
THRESHOLD,1133.8000000000304,99
THRESHOLD,1134.2000000000305,93
THRESHOLD,1134.6000000000306,95
THRESHOLD,1135.0000000000307,93
THRESHOLD,1135.4000000000308,95
THRESHOLD,1135.8000000000309,95
THRESHOLD,1136.200000000031,93
SESSION,1123.600000000028,508
SESSION,1124.0000000000282,521
SESSION,1124.6000000000283,504
SESSION,1125.0000000000284,494
SESSION,1125.6000000000286,498
THRESHOLD,1136.600000000031,94
THRESHOLD,1137.0000000000312,95
THRESHOLD,1137.4000000000312,95
THRESHOLD,1137.8000000000313,98
THRESHOLD,1138.2000000000314,93
THRESHOLD,1138.6000000000315,96
THRESHOLD,1139.0000000000316,94
SESSION,1126.0000000000286,496
SESSION,1126.6000000000288,492
SESSION,1127.0000000000289,489
SESSION,1127.600000000029,493
SESSION,1128.000000000029,496
THRESHOLD,1139.4000000000317,95
THRESHOLD,1139.8000000000318,93
THRESHOLD,1140.2000000000319,96
THRESHOLD,1140.600000000032,94
THRESHOLD,1141.000000000032,96
THRESHOLD,1141.4000000000322,97
THRESHOLD,1141.8000000000322,94
SESSION,1128.6000000000292,487
SESSION,1129.0000000000293,488
SESSION,1129.6000000000295,495
THRESHOLD,1142.2000000000323,91
THRESHOLD,1142.6000000000324,97
THRESHOLD,1143.0000000000325,93
THRESHOLD,1143.4000000000326,96
THRESHOLD,1143.8000000000327,100
THRESHOLD,1144.2000000000328,97
THRESHOLD,1144.6000000000329,97
THRESHOLD,1145.000000000033,96
THRESHOLD,1145.400000000033,93
SESSION,1130.0000000000296,496
SESSION,1130.6000000000297,554
SESSION,1131.0000000000298,579
SESSION,1131.60000000003,581
SESSION,1132.00000000003,561
SESSION,1132.6000000000301,509
SESSION,1133.0000000000302,482
SESSION,1133.6000000000304,489
SESSION,1134.0000000000305,500
THRESHOLD,1145.8000000000332,95
THRESHOLD,1146.2000000000332,94
THRESHOLD,1146.6000000000333,93
THRESHOLD,1147.0000000000334,94
THRESHOLD,1147.4000000000335,98
THRESHOLD,1147.8000000000336,98
THRESHOLD,1148.2000000000337,94
THRESHOLD,1148.6000000000338,96
THRESHOLD,1149.0000000000339,95
THRESHOLD,1149.400000000034,96
THRESHOLD,1149.800000000034,95
THRESHOLD,1150.2000000000342,97
SESSION,1134.6000000000306,508
SESSION,1135.0000000000307,516
SESSION,1135.6000000000308,507
SESSION,1136.000000000031,497
SESSION,1136.600000000031,499
THRESHOLD,1150.6000000000342,98
THRESHOLD,1151.0000000000343,96
THRESHOLD,1151.4000000000344,93
THRESHOLD,1151.8000000000345,94
THRESHOLD,1152.2000000000346,97
THRESHOLD,1152.6000000000347,95
THRESHOLD,1153.0000000000348,94
SESSION,1137.0000000000312,503
SESSION,1137.6000000000313,501
SESSION,1138.0000000000314,494
SESSION,1138.6000000000315,487
SESSION,1139.0000000000316,483
SESSION,1139.6000000000317,495
THRESHOLD,1153.4000000000349,95
THRESHOLD,1153.800000000035,96
THRESHOLD,1154.200000000035,96
THRESHOLD,1154.6000000000352,97
THRESHOLD,1155.0000000000352,96
SESSION,1140.0000000000318,490
SESSION,1140.600000000032,550
SESSION,1141.000000000032,579
SESSION,1141.6000000000322,588
SESSION,1142.0000000000323,577
SESSION,1142.6000000000324,529
THRESHOLD,1155.4000000000353,98
THRESHOLD,1155.8000000000354,97
THRESHOLD,1156.2000000000355,94
THRESHOLD,1156.6000000000356,94
THRESHOLD,1157.0000000000357,97
THRESHOLD,1157.4000000000358,96
THRESHOLD,1157.8000000000359,93
SESSION,1143.0000000000325,515
SESSION,1143.6000000000327,506
SESSION,1144.0000000000327,502
SESSION,1144.6000000000329,505
SESSION,1145.000000000033,514
SESSION,1145.600000000033,518
THRESHOLD,1158.200000000036,96
THRESHOLD,1158.600000000036,95
THRESHOLD,1159.0000000000362,98
THRESHOLD,1159.4000000000362,96
THRESHOLD,1159.8000000000363,96
THRESHOLD,1160.2000000000364,91
SESSION,1146.0000000000332,514
SESSION,1146.6000000000333,503
SESSION,1147.0000000000334,503
SESSION,1147.6000000000336,508
SESSION,1148.0000000000337,501
SESSION,1148.6000000000338,514
THRESHOLD,1160.6000000000365,93
THRESHOLD,1161.0000000000366,93
THRESHOLD,1161.4000000000367,96
THRESHOLD,1161.8000000000368,94
THRESHOLD,1162.2000000000369,98
THRESHOLD,1162.600000000037,96
SESSION,1149.0000000000339,517
SESSION,1149.600000000034,524
SESSION,1150.000000000034,521
SESSION,1150.6000000000342,561
THRESHOLD,1163.000000000037,94
THRESHOLD,1163.4000000000372,92
THRESHOLD,1163.8000000000372,93
THRESHOLD,1164.2000000000373,95
THRESHOLD,1164.6000000000374,94
SESSION,1151.0000000000343,587
SESSION,1151.6000000000345,588
SESSION,1152.0000000000346,568
SESSION,1152.6000000000347,519
SESSION,1153.0000000000348,501
THRESHOLD,1165.0000000000375,92
THRESHOLD,1165.4000000000376,95
THRESHOLD,1165.8000000000377,97
THRESHOLD,1166.2000000000378,92
THRESHOLD,1166.6000000000379,95
THRESHOLD,1167.000000000038,100
THRESHOLD,1167.400000000038,91
SESSION,1153.600000000035,496
SESSION,1154.000000000035,504
SESSION,1154.6000000000352,509
SESSION,1155.0000000000352,508
SESSION,1155.6000000000354,513
SESSION,1156.0000000000355,517
THRESHOLD,1167.8000000000382,99
THRESHOLD,1168.2000000000382,93
THRESHOLD,1168.6000000000383,93
THRESHOLD,1169.0000000000384,95
THRESHOLD,1169.4000000000385,96
THRESHOLD,1169.8000000000386,93
THRESHOLD,1170.2000000000387,97
SESSION,1156.6000000000356,506
SESSION,1157.0000000000357,507
SESSION,1157.6000000000358,486
SESSION,1158.000000000036,494
SESSION,1158.600000000036,489
SESSION,1159.0000000000362,492
THRESHOLD,1170.6000000000388,95
THRESHOLD,1171.0000000000389,97
THRESHOLD,1171.400000000039,97
THRESHOLD,1171.800000000039,96
THRESHOLD,1172.2000000000392,94
THRESHOLD,1172.6000000000392,97
THRESHOLD,1173.0000000000393,96
SESSION,1159.6000000000363,497
SESSION,1160.0000000000364,506
SESSION,1160.6000000000365,566
SESSION,1161.0000000000366,590
SESSION,1161.6000000000367,593
SESSION,1162.0000000000368,573
SESSION,1162.600000000037,529
SESSION,1163.000000000037,512
SESSION,1163.6000000000372,514
SESSION,1164.0000000000373,512
SESSION,1164.6000000000374,511
SESSION,1165.0000000000375,505
THRESHOLD,1173.4000000000394,96
THRESHOLD,1173.8000000000395,95
THRESHOLD,1174.2000000000396,94
THRESHOLD,1174.6000000000397,93
THRESHOLD,1175.0000000000398,95
THRESHOLD,1175.4000000000399,95
THRESHOLD,1175.80000000004,97
THRESHOLD,1176.20000000004,97
THRESHOLD,1176.6000000000402,96
THRESHOLD,1177.0000000000402,97
THRESHOLD,1177.4000000000403,93
THRESHOLD,1177.8000000000404,94
SESSION,1165.6000000000377,502
SESSION,1166.0000000000377,494
SESSION,1166.6000000000379,488
SESSION,1167.000000000038,492
THRESHOLD,1178.2000000000405,95
THRESHOLD,1178.6000000000406,96
THRESHOLD,1179.0000000000407,91
THRESHOLD,1179.4000000000408,93
THRESHOLD,1179.8000000000409,97
SESSION,1167.600000000038,496
SESSION,1168.0000000000382,497
SESSION,1168.6000000000383,493
SESSION,1169.0000000000384,498
SESSION,1169.6000000000386,488
THRESHOLD,1180.200000000041,95
THRESHOLD,1180.600000000041,96
THRESHOLD,1181.0000000000412,94
THRESHOLD,1181.4000000000412,94
THRESHOLD,1181.8000000000413,95
SESSION,1170.0000000000387,491
SESSION,1170.6000000000388,563
SESSION,1171.0000000000389,585
SESSION,1171.600000000039,582
SESSION,1172.000000000039,566
SESSION,1172.6000000000392,527
THRESHOLD,1182.2000000000414,96
THRESHOLD,1182.6000000000415,96
THRESHOLD,1183.0000000000416,97
THRESHOLD,1183.4000000000417,95
THRESHOLD,1183.8000000000418,96
THRESHOLD,1184.2000000000419,93
THRESHOLD,1184.600000000042,95
SESSION,1173.0000000000393,505
SESSION,1173.6000000000395,507
SESSION,1174.0000000000396,512
SESSION,1174.6000000000397,503
SESSION,1175.0000000000398,510
THRESHOLD,1185.000000000042,95
THRESHOLD,1185.4000000000422,93
THRESHOLD,1185.8000000000422,95
THRESHOLD,1186.2000000000423,94
THRESHOLD,1186.6000000000424,96
THRESHOLD,1187.0000000000425,93
THRESHOLD,1187.4000000000426,90
SESSION,1175.60000000004,510
SESSION,1176.00000000004,509
SESSION,1176.6000000000402,499
SESSION,1177.0000000000402,502
SESSION,1177.6000000000404,495
SESSION,1178.0000000000405,495
THRESHOLD,1187.8000000000427,95
THRESHOLD,1188.2000000000428,89
THRESHOLD,1188.6000000000429,95
THRESHOLD,1189.000000000043,98
THRESHOLD,1189.400000000043,94
THRESHOLD,1189.8000000000432,94
THRESHOLD,1190.2000000000432,96
SESSION,1178.6000000000406,491
SESSION,1179.0000000000407,488
SESSION,1179.6000000000408,500
SESSION,1180.000000000041,494
SESSION,1180.600000000041,567
THRESHOLD,1190.6000000000433,97
THRESHOLD,1191.0000000000434,97
THRESHOLD,1191.4000000000435,98
THRESHOLD,1191.8000000000436,95
THRESHOLD,1192.2000000000437,96
THRESHOLD,1192.6000000000438,95
THRESHOLD,1193.0000000000439,95
SESSION,1181.0000000000412,591
SESSION,1181.6000000000413,600
SESSION,1182.0000000000414,579
SESSION,1182.6000000000415,523
THRESHOLD,1193.400000000044,98
THRESHOLD,1193.800000000044,95
THRESHOLD,1194.2000000000442,90
THRESHOLD,1194.6000000000442,97
THRESHOLD,1195.0000000000443,93
THRESHOLD,1195.4000000000444,98
THRESHOLD,1195.8000000000445,92
THRESHOLD,1196.2000000000446,96
THRESHOLD,1196.6000000000447,94
THRESHOLD,1197.0000000000448,91
THRESHOLD,1197.4000000000449,95
SESSION,1183.0000000000416,496
SESSION,1183.6000000000417,494
SESSION,1184.0000000000418,493
SESSION,1184.600000000042,508
SESSION,1185.000000000042,512
THRESHOLD,1197.800000000045,97
THRESHOLD,1198.200000000045,98
THRESHOLD,1198.6000000000452,95
THRESHOLD,1199.0000000000452,99
THRESHOLD,1199.4000000000453,94
THRESHOLD,1199.8000000000454,95
THRESHOLD,1200.2000000000455,94
SESSION,1185.6000000000422,509
SESSION,1186.0000000000423,512
SESSION,1186.6000000000424,503
SESSION,1187.0000000000425,498
SESSION,1187.6000000000427,507
SESSION,1188.0000000000427,501
THRESHOLD,1200.6000000000456,95
THRESHOLD,1201.0000000000457,98
THRESHOLD,1201.4000000000458,97
THRESHOLD,1201.8000000000459,98
THRESHOLD,1202.200000000046,92
THRESHOLD,1202.600000000046,96
SESSION,1188.6000000000429,503
SESSION,1189.000000000043,507
SESSION,1189.600000000043,509
SESSION,1190.0000000000432,488
SESSION,1190.6000000000433,552
SESSION,1191.0000000000434,586
THRESHOLD,1203.0000000000462,94
THRESHOLD,1203.4000000000462,92
THRESHOLD,1203.8000000000463,94
THRESHOLD,1204.2000000000464,97
THRESHOLD,1204.6000000000465,96
THRESHOLD,1205.0000000000466,94
THRESHOLD,1205.4000000000467,94
THRESHOLD,1205.8000000000468,97
SESSION,1191.6000000000436,591
SESSION,1192.0000000000437,563
SESSION,1192.6000000000438,522
SESSION,1193.0000000000439,511
SESSION,1193.600000000044,501
SESSION,1194.000000000044,508
THRESHOLD,1206.2000000000469,94
THRESHOLD,1206.600000000047,97
THRESHOLD,1207.000000000047,90
THRESHOLD,1207.4000000000472,95
THRESHOLD,1207.8000000000472,94
THRESHOLD,1208.2000000000473,95
THRESHOLD,1208.6000000000474,89
THRESHOLD,1209.0000000000475,92
SESSION,1194.6000000000442,510
SESSION,1195.0000000000443,503
SESSION,1195.6000000000445,498
SESSION,1196.0000000000446,507
SESSION,1196.6000000000447,502
SESSION,1197.0000000000448,495
THRESHOLD,1209.4000000000476,98
THRESHOLD,1209.8000000000477,97
THRESHOLD,1210.2000000000478,97
THRESHOLD,1210.6000000000479,96
THRESHOLD,1211.000000000048,90
THRESHOLD,1211.400000000048,97
THRESHOLD,1211.8000000000482,93
SESSION,1197.600000000045,509
SESSION,1198.000000000045,505
SESSION,1198.6000000000452,500
SESSION,1199.0000000000452,504
SESSION,1199.6000000000454,507
SESSION,1200.0000000000455,510
THRESHOLD,1212.2000000000482,94
THRESHOLD,1212.6000000000483,95
THRESHOLD,1213.0000000000484,96
THRESHOLD,1213.4000000000485,96
THRESHOLD,1213.8000000000486,98
THRESHOLD,1214.2000000000487,91
THRESHOLD,1214.6000000000488,95
SESSION,1200.6000000000456,566
SESSION,1201.0000000000457,595
SESSION,1201.6000000000458,603
SESSION,1202.000000000046,580
SESSION,1202.600000000046,531
SESSION,1203.0000000000462,504
THRESHOLD,1215.0000000000489,97
THRESHOLD,1215.400000000049,94
THRESHOLD,1215.800000000049,96
THRESHOLD,1216.2000000000492,97
THRESHOLD,1216.6000000000492,94
THRESHOLD,1217.0000000000493,97
THRESHOLD,1217.4000000000494,93
SESSION,1203.6000000000463,495
SESSION,1204.0000000000464,483
SESSION,1204.6000000000465,497
SESSION,1205.0000000000466,505
SESSION,1205.6000000000467,505
SESSION,1206.0000000000468,516
THRESHOLD,1217.8000000000495,97
THRESHOLD,1218.2000000000496,92
THRESHOLD,1218.6000000000497,97
THRESHOLD,1219.0000000000498,96
THRESHOLD,1219.4000000000499,96
THRESHOLD,1219.80000000005,95
THRESHOLD,1220.20000000005,93
SESSION,1206.600000000047,500
SESSION,1207.000000000047,496
SESSION,1207.6000000000472,495
SESSION,1208.0000000000473,499
SESSION,1208.6000000000474,510
SESSION,1209.0000000000475,511
THRESHOLD,1220.6000000000502,95
THRESHOLD,1221.0000000000502,96
THRESHOLD,1221.4000000000503,96
THRESHOLD,1221.8000000000504,98
THRESHOLD,1222.2000000000505,90
THRESHOLD,1222.6000000000506,98
THRESHOLD,1223.0000000000507,95
SESSION,1209.6000000000477,499
SESSION,1210.0000000000477,500
SESSION,1210.6000000000479,554
SESSION,1211.000000000048,571
SESSION,1211.600000000048,582
THRESHOLD,1223.4000000000508,96
THRESHOLD,1223.8000000000509,97
THRESHOLD,1224.200000000051,97
THRESHOLD,1224.600000000051,94
THRESHOLD,1225.0000000000512,96
SESSION,1212.0000000000482,574
SESSION,1212.6000000000483,526
SESSION,1213.0000000000484,502
SESSION,1213.6000000000486,501
THRESHOLD,1225.4000000000513,93
THRESHOLD,1225.8000000000513,91
THRESHOLD,1226.2000000000514,95
THRESHOLD,1226.6000000000515,95
THRESHOLD,1227.0000000000516,96
THRESHOLD,1227.4000000000517,95
SESSION,1214.0000000000487,502
SESSION,1214.6000000000488,492
SESSION,1215.0000000000489,504
SESSION,1215.600000000049,503
THRESHOLD,1227.8000000000518,94
THRESHOLD,1228.200000000052,94
THRESHOLD,1228.600000000052,91
THRESHOLD,1229.000000000052,100
SESSION,1216.000000000049,503
SESSION,1216.6000000000492,506
SESSION,1217.0000000000493,505
SESSION,1217.6000000000495,500
SESSION,1218.0000000000496,510
THRESHOLD,1229.4000000000522,96
THRESHOLD,1229.8000000000523,92
THRESHOLD,1230.2000000000523,95
THRESHOLD,1230.6000000000524,95
THRESHOLD,1231.0000000000525,96
THRESHOLD,1231.4000000000526,96
SESSION,1218.6000000000497,506
SESSION,1219.0000000000498,496
SESSION,1219.60000000005,495
SESSION,1220.00000000005,498
SESSION,1220.6000000000502,566
THRESHOLD,1231.8000000000527,93
THRESHOLD,1232.2000000000528,95
THRESHOLD,1232.600000000053,94
THRESHOLD,1233.000000000053,96
THRESHOLD,1233.400000000053,95
THRESHOLD,1233.8000000000532,96
THRESHOLD,1234.2000000000533,95
SESSION,1221.0000000000502,595
SESSION,1221.6000000000504,590
SESSION,1222.0000000000505,577
SESSION,1222.6000000000506,523
SESSION,1223.0000000000507,500
THRESHOLD,1234.6000000000533,99
THRESHOLD,1235.0000000000534,99
THRESHOLD,1235.4000000000535,94
THRESHOLD,1235.8000000000536,96
THRESHOLD,1236.2000000000537,96
THRESHOLD,1236.6000000000538,97
THRESHOLD,1237.000000000054,94
THRESHOLD,1237.400000000054,96
SESSION,1223.6000000000508,509
SESSION,1224.000000000051,509
SESSION,1224.600000000051,502
SESSION,1225.0000000000512,503
SESSION,1225.6000000000513,500
SESSION,1226.0000000000514,499
THRESHOLD,1237.800000000054,93
THRESHOLD,1238.2000000000542,96
THRESHOLD,1238.6000000000543,96
THRESHOLD,1239.0000000000543,95
THRESHOLD,1239.4000000000544,91
THRESHOLD,1239.8000000000545,95
THRESHOLD,1240.2000000000546,94
THRESHOLD,1240.6000000000547,97
SESSION,1226.6000000000515,497
SESSION,1227.0000000000516,491
SESSION,1227.6000000000518,491
SESSION,1228.0000000000518,500
SESSION,1228.600000000052,519
SESSION,1229.000000000052,513
THRESHOLD,1241.0000000000548,95
THRESHOLD,1241.400000000055,100
THRESHOLD,1241.800000000055,95
THRESHOLD,1242.200000000055,96
THRESHOLD,1242.6000000000552,96
THRESHOLD,1243.0000000000553,96
THRESHOLD,1243.4000000000553,93
SESSION,1229.6000000000522,507
SESSION,1230.0000000000523,495
SESSION,1230.6000000000524,559
SESSION,1231.0000000000525,579
SESSION,1231.6000000000527,592
SESSION,1232.0000000000528,575
THRESHOLD,1243.8000000000554,96
THRESHOLD,1244.2000000000555,95
THRESHOLD,1244.6000000000556,95
THRESHOLD,1245.0000000000557,96
THRESHOLD,1245.4000000000558,96
THRESHOLD,1245.800000000056,96
THRESHOLD,1246.200000000056,92
SESSION,1232.600000000053,532
SESSION,1233.000000000053,512
SESSION,1233.6000000000531,511
SESSION,1234.0000000000532,517
SESSION,1234.6000000000533,533
THRESHOLD,1246.600000000056,94
THRESHOLD,1247.0000000000562,94
THRESHOLD,1247.4000000000563,94
SESSION,1235.0000000000534,531
SESSION,1235.6000000000536,525
SESSION,1236.0000000000537,512
SESSION,1236.6000000000538,503
SESSION,1237.000000000054,503
THRESHOLD,1247.8000000000563,91
THRESHOLD,1248.2000000000564,95
THRESHOLD,1248.6000000000565,95
THRESHOLD,1249.0000000000566,97
THRESHOLD,1249.4000000000567,95
THRESHOLD,1249.8000000000568,88
SESSION,1237.600000000054,496
SESSION,1238.0000000000541,491
SESSION,1238.6000000000543,497
SESSION,1239.0000000000543,506
SESSION,1239.6000000000545,503
SESSION,1240.0000000000546,497
THRESHOLD,1250.200000000057,98
THRESHOLD,1250.600000000057,97
THRESHOLD,1251.000000000057,97
THRESHOLD,1251.4000000000572,98
THRESHOLD,1251.8000000000573,97
THRESHOLD,1252.2000000000573,94
THRESHOLD,1252.6000000000574,96
SESSION,1240.6000000000547,547
SESSION,1241.0000000000548,585
SESSION,1241.600000000055,590
SESSION,1242.000000000055,579
SESSION,1242.6000000000552,539
SESSION,1243.0000000000553,522
THRESHOLD,1253.0000000000575,99
